,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
0,2.5832992012474443,4.941218538453472,7.196219336577892,9.154480427870553,11.036241347591298,12.818655384194466,14.526255020578263,16.162157957648088,17.693773431557315,19.180482891527824,20.606896280870664,21.973927703142166,23.329641932458735,24.635466972517218,25.880315189531906,27.11347496655167,28.31762546850501,29.507674118766364,30.677748525691833,31.8368262545017,32.97263275123266,34.101668377983124,35.212201520795304,36.276807647279895,37.323683996914845,38.335023080191874,39.3289804126832,40.29467748444327,41.25619677476075,42.21589665542475,43.15316965473748,44.0627160574695,44.95957246465109,45.85074853743662,46.720569087126336,47.58372564019574,48.41991040273401,49.24781072239111,50.0573940654655,50.86172639976746,51.64724218599368,52.406548203964796,53.15607210470235,53.89783757975346,54.627937704935,55.3486588475811,56.05439146932159,56.75509943498804,57.44734103233944,58.131133278320625,58.807355615841615,59.46833209293854,60.127726852708854,60.77636148723053,61.42121945718073,62.06194579659188,62.69445801537955,63.31536158108585,63.914818140363636,64.50953661889972,65.10027211912761,65.68258021776043,66.25316022386912,66.81660689659175,67.3671823678546,67.91044822858929,68.44763770396372,68.97979376190762,69.50569923870702,70.02078298324766,70.52685158482336,71.02832163763465,71.52525345117067,72.01605069529276,72.50557793681207,72.9882876695003,73.4634255069996,73.93472161672423,74.40103169326403,74.86031912614993,75.30965933459204,75.75433609628001,76.18622162758687,76.61551146121171,77.0417982648924,77.46513996471606,77.8780739100855,78.28825982419755,78.68722239340092,79.08229821945821,79.47373050871282,79.85788911119745,80.24091417385479
