,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
0,0.02583299201247444,0.023579193372060277,0.022550007981244187,0.019582610912926613,0.018817609197207454,0.017824140366031686,0.017075996363837973,0.01635902937069825,0.015316154739092258,0.014867094599705087,0.014264133893428427,0.013670314222715039,0.013557142293165693,0.013058250400584817,0.012448482170146867,0.012331597770197645,0.012041505019533407,0.011900486502613529,0.01170074406925472,0.011590777288098668,0.01135806496730963,0.011290356267504608,0.011105331428121833,0.010646061264845904,0.01046876349634948,0.010113390832770347,0.009939573324913227,0.009656970717600704,0.009615192903174856,0.00959699880663995,0.009372729993127344,0.009095464027320161,0.0089685640718159,0.008911760727855331,0.008698205496897144,0.008631565530693993,0.008361847625382767,0.008279003196570989,0.00809583343074391,0.008043323343019607,0.007855157862262251,0.007593060179711166,0.007495239007375537,0.007417654750511081,0.007301001251815429,0.007207211426460945,0.007057326217404805,0.007007079656664556,0.006922415973514,0.0068379224598118325,0.006762223375209925,0.00660976477096921,0.00659394759770316,0.006486346345216861,0.006448579699501978,0.006407263394111412,0.006325122187876701,0.006209035657062968,0.005994565592777922,0.005947184785360831,0.0059073550022789405,0.0058230809863282565,0.005705800061086845,0.005634466727226343,0.005505754712628352,0.00543265860734696,0.005371894753744285,0.005321560579438854,0.005259054767994091,0.005150837445406357,0.005060686015757119,0.005014700528112761,0.0049693181353601635,0.004907972441221016,0.004895272415193051,0.004827097326882282,0.004751378374993015,0.004712961097246327,0.004663100765398042,0.004592874328859041,0.004493402084421016,0.004446767616879808,0.004318855313068677,0.004292898336248405,0.004262868036807031,0.004233416998236438,0.004129339453694541,0.004101859141120366,0.003989625692033626,0.003950758260572924,0.003914322892546076,0.0038415860248464315,0.0038302506265733855
