,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,18.183140880421426,34.86782830535681,41.45655737419675,45.198756331035526,48.46555669942037,51.477174598320794,54.00572892190391,56.21538675711606,58.05876923589778,59.467213299275514,60.75098784616527,62.01523458799404,63.18390440595758,64.27852891328641,65.34132530830674,66.31650392371644,67.25151182828112,68.12145128786824,68.95515008351644,69.76290525834638,70.51528287157478,71.23104063555124,71.93115347620896,72.61803473464063,73.28726860159429,73.95026456025232,74.59108545506743,75.20867872280186,75.81165777026469,76.39260401680549,76.96292662996802,77.5296458422151,78.08301321733158,78.62726515314826,79.15736646620581,79.68422699058803,80.203340210379
