,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,16.41922955199196,23.299753579108874,28.51346934495389,33.509541808312406,38.04152829266827,41.56256472350247,44.94517277472704,47.59458414451137,49.82232410017723,51.79722876728362,53.46260710797384,55.102859499122836,56.67902159902719,58.08718283256382,59.47327387452106,60.742285601467714,61.994930999865716,63.16240148951099,64.25783658546258,65.29625278346126,66.30032993963634,67.29029264281084,68.23988738433525,69.14933980361701,70.01654478392125,70.8490911613136,71.6386798089419,72.40318641202285,73.14492875944092,73.8757405491247,74.5940587644129,75.28168803048082,75.93845555724053,76.58518387550912,77.22592692348653,77.85868128497714,78.46036868261169,79.05276272161295,79.63352547066094,80.20900406512148
