,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,0.18183140880421428,0.1668468742493538,0.06588729068839945,0.03742198956838774,0.0326680036838484,0.030116178989004296,0.025285543235831143,0.02209657835212153,0.018433824787817167,0.014084440633777291,0.012837745468897557,0.012642467418287645,0.011686698179635413,0.010946245073288216,0.01062796395020324,0.009751786154097076,0.009350079045646807,0.00869939459587116,0.008336987956481991,0.008077551748299426,0.007523776132284107,0.007157577639764573,0.0070011284065772585,0.006868812584316731,0.006692338669536542,0.006629959586580333,0.0064082089481510415,0.0061759326773442366,0.0060297904746283,0.005809462465408032,0.005703226131625331,0.005667192122470808,0.005533673751164869,0.005442519358166668,0.0053010131305756,0.005268605243822101,0.005191132197909816
