,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,15.850836885471251,22.696479371463486,27.81854551138338,32.10514528650108,36.05678836994479,39.36042920359885,41.97556004908085,44.36914217762397,46.66079490834682,48.600210425418304,50.35024455599609,51.99131402428122,53.556127319838474,55.044866225824606,56.49584175897271,57.93690928280489,59.27760387413389,60.454810265277025,61.584234946432915,62.660361911737404,63.71882649028123,64.77282887526395,65.78370703047001,66.75222606454183,67.69566679739913,68.58050628929163,69.42761763082744,70.24225557623578,71.03500085997239,71.80521142065166,72.56339635254452,73.28918311415212,74.01039951011134,74.71790548997618,75.40737650818203,76.0760471355696,76.72883481271418,77.37386337825838,78.00239180032081,78.62266987987788,79.23121391418597,79.81960610988928,80.40680349371272
