,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,179.80256468927774,-3.560890248465548,32.47653926887431,-97.55824934780873,3.276127402350786,-110.05187825587237,-48.65050627498225,36.20292505579798,-53.49635477062959,-91.59834574295513,49.08092684074976,62.714344770395094,22.727847752368778,-100.81993496400263,-53.364784586788936,61.74437897352769,-3.8912027029624863,-13.751768896367684,66.07781623414387
1,-78.21629057901602,-21.39704763534479,-12.596279363347243,-33.50637650021512,43.42479308170329,88.42811773253314,3.6761791035596882,11.437081413737094,42.32235987542883,-54.304075643981946,77.62552272008811,-7.586406608981955,16.92857620501014,-5.1059971418579515,-46.373492051749736,-65.67075490018259,-48.54565277981784,7.8717715873317795,-9.650486991349043
2,69.59177159253842,5.676083340132495,-68.89014958175078,-123.90598154995388,59.04569454894846,154.23303212428567,-31.44874747053504,-20.54186579996263,9.856548959223854,76.38399357712355,-1.196762254291912,38.33553421901302,110.3453622259093,-66.572491269961,-31.070974704211906,-44.492472076838474,-34.85385216439259,37.69607945268165,-79.53251474996169
3,-107.78056812493485,-59.49240533181433,84.43971300120329,-12.632092510438003,-10.695605753987806,-28.6217864199228,-29.303570388815732,-51.45302164666465,-7.006664495907048,27.260577510167366,4.724493778590326,34.20937910332553,-12.624469748385744,11.181981280556087,-22.196982788913203,-27.342818766879297,29.858835770862488,44.79048494830569,-5.694886126171557
4,-117.08021133801826,-65.84505620116522,69.48571612461741,40.65785459683133,-33.03938837001777,-63.433645288910036,-0.7225234776741769,-54.934334333522855,-15.45359445226867,18.177362287919884,-4.197890522144383,-6.329662741125236,-9.44687151603006,16.294541900961704,11.505799755365095,-38.62122964131264,-6.036733479074533,-6.590756369984008,-29.336160580734276
5,-77.60396982416438,-19.418918786383045,-39.07778906528141,12.92996859704214,-13.569848694308739,30.66341684532531,16.435786959563824,40.76140693352655,71.17599989965439,-62.64603207015691,54.62698704162897,-40.78342736305054,2.7356980797679995,107.30433498243174,28.952059524200692,8.151977528943402,-15.106707163143714,93.6576471963024,-18.537915479457613
6,598.3812004800358,28.805497679558293,330.0371051149957,308.3846603144611,-40.4649067461346,217.15068833638063,-110.23082645154075,9.202505971195558,15.697457989748493,-43.528507683530506,-37.30618561457222,20.322648132525206,-18.307856236518926,-5.234376876185477,15.0815620193163,-6.330269633714996,-15.581046852790895,9.174556017923113,-6.067609218883151
7,242.88290193861582,23.37105708829301,-234.7810257090614,116.92364595202005,-103.99909605646732,-138.28242074633886,-7.344576955487266,92.83643447701031,-2.988662892049241,67.69066951462318,-56.00245674218291,85.83566473630188,34.73455537189169,114.48681848865893,-63.87937154761965,56.148213086143144,-25.165561116193086,-26.689007658199436,-68.68688645844473
8,-113.20156207840085,-54.25360087558301,47.930025871469766,44.42888909453696,-17.833129281668974,-32.228929155493425,-22.058223218900903,1.2580186416781844,-22.582389954187235,6.8743609062945765,30.651218080573265,4.225196870782313,26.344145997575545,-1.5971507809970833,-7.211746066489568,15.068268053758404,-46.15937762445752,-28.352175345327048,-13.740604517344623
9,21.08232002357085,10.072265053876029,-86.10857179181372,-35.567552427310986,70.5355801112707,39.705461146114075,92.59205623671035,-6.095702723781025,-49.25140560073852,-77.80367440319766,-93.90499800431978,78.29736884767871,-21.44634895895298,42.89699670454007,72.98128539523711,25.826915578455534,-29.396542622392168,-44.39046911295438,-13.758911418573106
10,39.25332228412938,-5.259804385182693,20.927562004745088,-153.1253218801308,102.02746603832766,88.89950033989045,43.52547732654186,-50.816842176234346,-78.32036185940298,-66.46485730288164,-70.93226024377337,84.6379067043595,-30.17514253370042,22.054049884340554,14.121037512123932,31.754271448452712,10.807301111368188,42.974042358821045,-17.547698805887723
11,-155.36419489725247,-53.01175318575092,85.04483520519977,-17.003196017754597,15.217934221956826,37.373031024543295,-14.25374726514103,-5.596855538725546,6.416854153237504,12.198856098249282,39.47022696251395,10.686280562843953,13.407177852371085,35.25839138735089,22.463065832076023,-0.13804668805742715,12.83743536641696,-10.680634343063465,-5.017321454136898
12,-120.28071835394881,-33.46798329757179,11.600284358796833,-16.865845873946252,5.617885840756116,64.09426390133815,-13.352117311792153,-53.77124527750321,52.55920345911573,2.195455890952342,29.292213058124375,11.370867820006076,-19.55143910093109,11.24519638899346,-39.31806860313505,19.27904473226195,-2.6763721106148273,-13.751649529278806,-18.377959488813715
13,-105.39871234779491,-35.41919365776498,42.55862139066127,54.07823302157626,-37.62584362217053,-59.0080126203998,-1.6922315727385975,-70.1311422676831,-27.510761259882994,-7.311427841546332,-5.666182444678406,-0.9720667458758289,11.11115467073229,-25.660060393013254,-0.7883477630472804,-8.430162973555282,16.302268584962977,-29.419107202799474,0.7870972195376427
14,-100.72214744214824,-34.14551178188033,-68.86081187998181,122.41447983198773,-26.458056085401473,11.671256368223395,32.65863762016557,-17.45406821145443,20.82761502000739,-21.98969447651276,36.357862129256624,3.6109570949610337,29.5810553385011,16.12753979452598,-23.431118126211047,41.7943789227479,-20.639254162016872,-16.29778707847228,18.189163766072255
15,-99.09537193771979,16.037886330506183,-114.98427133079933,154.10152521328877,-15.463266957583244,31.050164363814865,98.62681338798714,-11.983363149648584,-6.066759716984042,-32.708255529887815,18.53657247085624,-10.979464078804437,49.714261062087246,-34.75615965587485,-7.240541422695055,12.978122384181052,-22.650754279760736,47.89238465545685,62.42898083288785
16,-87.79772570509434,-31.688943189246693,-28.531128623599706,80.57852785929899,-8.737755092343821,64.3043757745429,43.66183541753977,42.838675473248564,-58.9777395508339,34.64267974776478,15.256855977879445,27.201714567011507,154.06288206817015,15.801683468921603,38.061021335075196,7.630568321044738,103.13271859476995,51.04779940112024,38.85233305601613
17,-89.62582513655174,-44.3055713987231,28.18249920358762,32.888036515901916,-23.797708049656453,-15.615965661765213,-3.8462908247926118,-13.901942132356735,-36.86517680094008,8.446370483515368,-10.452925978639795,-1.3407134640989407,28.739893687984175,-15.977629512900645,44.00250737584234,-2.4721203355372805,14.070904903714023,-12.330951152999791,-11.843356125363453
18,-111.09948442716596,-61.312115741643886,99.17461192962315,-10.103361649685503,-24.758012098006454,-43.60807419443692,-55.2121880928832,-31.745957662319427,-5.271192474582232,4.158186016990154,24.179719589304465,4.898894218267247,11.447284537489171,0.8880144493676532,-14.15412756217385,-8.803362090174227,37.741614672253355,-7.242470541110353,-14.901581687829767
19,-131.62131390303543,-30.167617116310947,-22.996643402748795,-3.113123517940564,29.763251401138252,91.39292437999713,27.89758237066357,-99.3270718546647,56.11646695088586,-10.289099464742046,3.3921836151703584,45.53825136618468,-32.13434821952316,2.9026345171942887,-40.36145341090078,31.131780339407765,-26.788454411388013,-20.692739857863007,-34.82815633431402
20,-122.24610247233227,-6.920383538772889,-86.11008878090831,84.37777286997029,58.447101345959126,146.40628848601997,134.13222763601559,206.10141496173833,-67.77774065393544,25.762105831410523,33.33084452966157,35.50516009724846,-101.61104316105846,-74.9033860400807,-70.1281193964561,-58.93440247382862,48.3494850904915,-24.16639302864647,-35.115615404690864
21,-111.1878712862777,-33.03855617649123,-30.40374517987642,42.0529436162614,3.5320785267047534,62.95325691880659,29.698792880038916,-97.05928516197285,14.367119772964083,-4.093840294024012,-3.840133377647305,14.077717483927634,23.945854162272486,-17.177864824020865,-9.69024083178365,43.4193741597161,-3.177538527239646,7.477822065992066,6.96452745299892
22,115.81429473919711,-0.32589458120005177,-13.547288747389562,-19.211847039621663,42.75743539988728,-15.743844316507795,57.94711715652438,-59.2431629579154,-134.88619112873292,-66.81510727019779,-32.39989686242882,-22.22730253240107,10.939224800877536,53.97548608662081,-32.355072080365076,-11.252394671381978,5.3598298685226835,-38.26512899973525,56.03231347306383
23,-102.49919466169165,-43.826965523567246,18.36567732676733,-10.10078714293073,8.89582104292588,33.889074110481566,10.665313521995298,-90.55289589616739,-3.415159988960315,4.977073944744429,-26.137461917154294,22.633168685631976,-41.029591649757286,-3.2231806991796117,48.3768103421196,-7.630426086112383,38.62267334593574,17.224656240419893,-32.08140967937337
24,250.81451385008188,4.553423981575544,-85.44460122612558,3.003814604349159,-15.878383979933648,-92.51463152818073,14.65043244085627,-35.49183544831882,-41.99515865803712,-38.04309020704437,140.7242367078955,28.238567782790597,4.898735017773779,-31.401751628617678,88.92467454687902,9.170162036300708,-24.359946796855326,22.39580774771033,-48.79609920255352
25,-69.19521013955399,-32.81892842118062,34.68001181027364,31.505012884178214,-45.007907338681115,-71.5000365300247,-28.690215063551392,77.93386172500196,32.36273896368444,-80.3883425538239,-32.279090092898926,-57.29969146745487,-13.166630967717117,19.208647274856688,-28.877587773993238,-2.498466624918567,5.854887963343197,33.440696967672466,17.16973960912851
26,234.23363692074872,18.17092426324712,-162.8468294360446,38.86166017139842,-66.97065767373218,-109.08153426650789,-25.879096593848182,-18.806662816909643,72.96527873302627,-40.74714992639748,104.71337238045248,84.57498131447042,-34.393087189586836,-5.79098862510173,20.71512011185408,-77.99238535774705,85.42104157625425,-29.706741156465426,0.17370495393986873
27,-124.63784145992382,-48.056406060750895,74.16737008370272,-28.05442760376141,8.512522389206593,22.625197175334126,-30.96308834492827,-34.54105636995617,5.339503417904307,50.53307526451041,5.806838931213918,5.199284154481154,-11.138883966327157,14.129129775142975,39.20725150225751,45.05584327648673,23.653136893243925,-14.781021741797002,-14.93753345102519
28,-144.65091425326125,-36.356481259645946,-50.9507991991373,89.46815069999207,0.836526122968125,56.85839953786632,49.63781130874519,-6.293882743187209,37.36928891074269,-24.772512363328836,73.4695571996354,-40.66330510464423,-26.280026728186584,39.313007330790064,-37.03408143670699,23.445420039710935,-33.61648482836838,8.464596192711097,7.480132209645649
29,-131.51076462843082,-44.874921986562114,51.975676707383215,6.115870577416814,3.9865868217427205,22.427279439677992,-22.204821902148918,6.378302947159094,14.425178126472769,19.530819787673686,28.365897609671652,-27.590281662199338,-9.834001579298508,-13.68476643973603,-21.138665755404936,51.22924511694429,-14.287047760105596,-33.70377848659824,9.307152020327974
