,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.09139138179043003,0.0635546190534617,0.051664706229513,0.04738423185773388,0.037419100604556874,0.03051719304677772,0.02870285860070191,0.02746233534245987,0.025571401432379005,0.023721933559672132,0.022799529467997744,0.02137361439901831,0.020833522273093496,0.020554642801776844,0.019824775105777664,0.019285006630678805,0.018318983678896818,0.017363523029560495,0.016926728139243563,0.016337133792857103,0.0161320322983358,0.015824314740274376,0.015022228653952873,0.014732974350398479,0.01457441169206669,0.014326373793916887,0.013838072023330657,0.013467766253438537,0.01326546123327099,0.012858570394055791,0.01258708672757653,0.012550981516490249,0.012068439244870803
