,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.08512964232615734,0.060471896242787995,0.03976418259069589,0.03624874524253262,0.031213649776178166,0.0305973895410966,0.02804589153574979,0.026702676570027284,0.02588565446533086,0.02443834786899198,0.02283525229638928,0.022771597540567512,0.022366435635064307,0.021720010155385855,0.020636798899469767,0.02026382958473648,0.02020198844138913,0.019608316981222156,0.018966564640114852,0.018517903468451023,0.018316602370882833,0.017473285487594768,0.017343471464209843,0.01707023175207178,0.016549697005242957,0.016021140809638273,0.015951708257068015,0.015403114788314907,0.01470093667158862,0.014332125223343714,0.014079315117268941,0.013869005179801426,0.013414347561777283
