,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,10.119272247106103,18.51453063892529,23.99282301615425,28.983371257940693,33.167766159202664,36.88057196451433,40.19220691014267,43.08389817957762,45.70093412675506,47.99735641901971,50.15849225147646,52.16012883721901,54.135157883199724,56.06192799769608,57.90250826538925,59.67423872717372,61.3622520032722,62.97860413793535,64.57858584065767,66.08593507222426,67.59023489871542,69.05368748948185,70.43602418174326,71.79994294416613,73.10809594060589,74.38010444265011,75.61245200608462,76.82313765961763,77.98829682029223,79.14736625940218,80.23903235990201
