,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,6.9060260278593635,12.284332979179133,16.73170896710083,20.52638683455364,24.261600570223006,27.67220407572126,31.042729583922746,34.27122514047166,37.368917580842776,40.34864174795315,43.265173162513136,46.13268614517957,48.765545805994066,51.25593059750506,53.640581137121714,55.902034142584,58.102710498874465,60.270674086708794,62.34354271476853,64.32098008609641,66.18828885737248,68.00784997301386,69.75164496082937,71.44401943626485,73.06622687972195,74.63359050647091,76.18900495086449,77.708532794587,79.15649042820331,80.49823666752047
