,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,0.07799751052754642,0.05671552268113931,0.048112574448657484,0.042991058084338195,0.03577501165584975,0.028968253487966274,0.027462738913174814,0.02607233846609694,0.025477855938717528,0.02343294644761913,0.02321103286030429,0.02198371837378245,0.02149366752675633,0.02086262855849607,0.02029321430327368,0.01989205171437544,0.019388415162687814,0.01891563397341937,0.01821652809896296,0.017307898006851348,0.017155634230995892,0.01656768921688461,0.01575025401407754,0.01545394588300176,0.015264058909754975,0.01519757443188867,0.014491103849215573,0.014397154905451647,0.013983385974289948,0.013542957426863289,0.013318898945408546,0.01299408215611782,0.012754203795096444,0.012492294374857837,0.012357727479271942
