,0,1,2
CFD-AF-200-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-201-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-202-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-203-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-204-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-205-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-206-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-207-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-208-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-209-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-210-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-211-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-212-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-213-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-214-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-215-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-216-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-217-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-218-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-219-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-220-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-221-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-222-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-223-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-224-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-225-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-226-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-227-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-228-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-229-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-230-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-231-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-232-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-233-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-234-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
CFD-AF-235-N.jpg,151.06100463867188,138.22100830078125,131.32000732421875
