,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,-0.16517046678045139,-0.3041735516987855,0.028504162720832605,-1.6126136989946005,-0.7382081338458893,0.39964384723154084,-1.546682489048397,0.2090085808927405,-0.37584500218698585,0.2250613184288028,-1.039868430234574,0.3467585936501962,1.059545811861745,-2.871436809967078
1,-0.07851822172032795,-0.4113252208389998,1.7697839561187503,-3.236235458030185,0.09499709908661301,-0.24566389810482245,0.22645506964401355,1.5324469785337298,0.3195345459842726,-0.4513683374214543,0.5376647477261336,-3.7297408024662118,1.144808511864833,1.6869868343507224
2,-0.14163063249043495,-0.21476382034581903,-0.3614873019280516,0.29831858565332264,-0.7208148400604186,-1.6677881462259223,-0.1880348694340217,0.9462685412617906,1.5946139992430686,0.5307121910435287,1.8410886248762564,-0.37386114896229256,-0.9332215208682769,-0.7264865288900904
3,-0.1586086416706796,-0.628345835910165,0.39470316304230735,-1.016422510383984,-0.21903794119764022,-1.6672371279984024,-1.3992621406646122,0.2490176691938278,1.7195129642131832,2.7310979897340286,-1.3324359538882244,-0.5689946231528646,1.705558280272668,-1.9177597728950126
4,-0.17575320055766389,-0.08482113706676762,-1.038314452347754,-0.06876281434315312,-1.5931075245530035,-0.926890848279698,0.657195448192793,0.6786352213285799,-0.8885361675813023,0.015903266189483983,0.3250736766222135,-0.2942737896077341,-0.44440827723082316,-0.1830166320410486
5,-0.12811554570049039,-0.665137416369725,1.830439737587215,-1.7904796106973724,3.8549881821740093,-1.5171974278643612,1.676813140540399,0.5488864921914499,0.7503779816720035,-2.1199796780639657,2.3327306198005626,-4.279918125680278,0.19194327965634023,6.4925865182778
6,-0.19462016145915984,-0.4895869996212306,1.0466343545936903,-1.0267518928735593,1.486681670684609,-1.0427988481719972,-1.9058648938706202,0.33084227800434773,2.1523405215283242,3.4111092703050017,-1.4569312440602549,-1.4500047284932402,2.5220170458732656,-2.064775615601457
7,1.2027509046687632,16.700263954159915,5.29232781215273,-1.7113231566013316,-1.93524595083131,-0.8799514924520311,0.4901291019972166,0.09624584141061752,-0.2652550267576577,-0.1351993862704192,-0.28401474528774456,0.32742843440044644,-0.13329333248619496,-0.3700475116433161
8,-0.027905923349664095,0.8059350389125566,-0.3728184704024616,-2.8200422643655876,-1.7263925334263235,1.4847022480017615,6.703133159346384,-2.6615214680219936,4.330234822984232,3.236256518013839,-1.3489914607009337,-0.6316872988191308,-3.183076878044008,0.3005172089599427
9,-0.1405028689751117,-0.5087706624567873,-0.2839418459211314,-1.5255927285104742,-0.1831165279605077,-0.6996986660628286,1.4704951261333439,-1.3865151374855,2.753557003658559,2.7464151361031006,0.222987665576819,0.6486878807224565,-1.243592828353304,-0.557130630041265
10,-0.11058766459284487,-0.7025368685970903,0.6435582565394681,-2.8061773829725833,-1.0667490899159842,1.6518492281041295,2.2384796079042366,-2.4217661655301015,2.1948965122050255,2.3735485038369863,-1.819703394450774,-0.5352811725409666,1.1175918260140498,-1.2367946886840178
11,-0.07822524009186631,-0.0034520843680235316,-0.2257211420455753,-0.8057360207547057,-2.2013866176840504,0.0451785324275108,0.9649055626762693,0.1422839650103187,3.079569231355036,0.8403750129726159,1.3738722513717656,-1.1804734327346278,1.6374907151737004,-0.8625044108441074
12,-0.10425505811544454,0.4283010392616902,-0.5797207337356842,1.6504716744653944,1.3837828287970284,-0.5289615551832331,2.241806263991724,-0.007053722378652837,1.529015108844752,0.09971643609553285,2.768976963113486,-1.652440100734339,2.0958127766280596,-1.4231343124898501
13,0.7250229705459686,0.8173230380375294,-1.3923048180055646,2.323265986708595,2.8861124380112364,8.843121754043382,3.9132072198110737,7.445102824573447,-5.5484622961629695,9.507903933642806,-2.180182314819867,-2.2983474644490802,-0.11961447810388787,1.9763009250674377
14,-0.17077065593710292,-0.11974438652980421,-0.6203210587466821,0.04618461265123532,-1.287573503458238,-0.4973508858262964,-0.8673903359149612,1.1013807187013036,0.5206990713863683,-0.04661768861225099,0.017954766050289568,-0.6836512777235045,2.529166923473563,-1.5978353352523966
15,-0.20254665986273074,-0.06999889462717818,-0.8808565260933561,-0.19286358837835585,-1.817383849178261,0.9578105306408874,-0.5777766732163098,-0.1509026988238558,-2.333471898916199,-0.9585224670784328,-1.0031344765678505,-1.1495414683106484,0.37095581225707286,-0.24631265088037063
16,-0.1661987970096795,-0.7761888706681467,1.1452029099371699,-2.0121287906789798,0.39642019771343195,-0.16091676022588597,-1.162588405731939,0.17653262496209032,0.6083511597833361,1.7286068137846735,-1.7762410610242128,0.7385372911516449,0.780119076976521,-1.6902959585429138
17,-0.16036565136602818,-0.2570012122050026,-0.5234142280375299,-0.06547585812246658,-0.7545997641114012,-0.6941051035983672,0.4812145236334444,1.1062396234952405,0.16874409689300598,0.25437543101931653,2.8749198107106775,0.08267919366465619,0.11810750315780084,-1.1740847822899831
18,-0.15345854489963348,-0.016632592956713904,-0.34262020191987885,0.5729545189700962,-0.2631603969087241,-0.4244999532372965,-0.4701798635041851,-0.34240504499861263,0.4937662510046813,-0.5472200027327379,0.7731850699168576,0.4507924058883697,-1.1539300307409195,0.17673713448161624
