,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182
0,0.010730425690824706,0.010500137610604558,0.01033006116842928,0.010246434065573717,0.010234124097414638,0.010002877938692681,0.009881792554784784,0.009734759309049905,0.009543638596145267,0.009523183290617946,0.00930955648240566,0.009149238594697665,0.00901213422953238,0.00895869600258638,0.008886102160534166,0.00886772215150376,0.008562182750075937,0.008403790027676347,0.008397099897168586,0.008148127069753278,0.008020234058412162,0.007982480601679097,0.007831490614937013,0.007722186317253146,0.007662603581675512,0.007641625892773586,0.0075216316521587116,0.007450630263447687,0.007214312204670309,0.0072062682314020955,0.007022157995429345,0.007005397431639495,0.006925395548750531,0.006845555042160411,0.006825645054957412,0.006714647914688656,0.006692362156977281,0.006642666982686487,0.00651611793109086,0.006455470772372854,0.006379600068951224,0.006276240220686768,0.0062496095801280824,0.006200872687045851,0.0061205729448929195,0.006013356034122443,0.005967619458444942,0.00588731579625474,0.005838929319393003,0.00573725185297996,0.005661770240038687,0.005538458957858709,0.005444934870240262,0.0054214619293757454,0.005349806245661137,0.005339086317761367,0.005256810706640152,0.005155682856045801,0.005095227436910468,0.005071278819649091,0.0050018714854447345,0.004920933462434164,0.004895302582777829,0.0047955602607488235,0.004730998671824916,0.004703279607846682,0.004646700323433518,0.0046278577933939165,0.00452825876703507,0.004494180139268704,0.0044716207279368895,0.004406256728911819,0.004370009358793446,0.004330135912094055,0.004304172484397054,0.004263645686193442,0.004182945148540003,0.004161448911169152,0.004106521613680941,0.004053345841514696,0.004022496886252196,0.004001014868957324,0.003901808685934357,0.003849974380100223,0.0038113651791669358,0.0038073337927239273,0.0037629215484133245,0.003744791607107227,0.0036736297770499976,0.003625558341435237,0.0036152136139918772,0.003581064202846609,0.0035532766078078056,0.0035204628986023516,0.00346533653637464,0.00341975445064051,0.0034034107421414446,0.0033771659000187094,0.0033273335606382893,0.003274086225941261,0.00324403774803026,0.0032254918805502855,0.003208591315868834,0.0031724398772669435,0.0031389637728540232,0.0031194802299838276,0.0030757001480150744,0.003032732462814928,0.0030281780749581884,0.0030117790045398403,0.0029951729461091237,0.0029345848182182393,0.002929510306804342,0.002916051624174467,0.002868648145955202,0.002865033422962941,0.00281400710639837,0.0028010572884906194,0.00277877560269863,0.002735495111219534,0.0027212363826089984,0.002680860362258768,0.0026601049260559953,0.0026571741180525946,0.0026297362943834145,0.0025983242089988113,0.0025704269377662165,0.002546982276029605,0.0025285551835854125,0.0025060678866088994,0.0024790818796987294,0.0024434895506766584,0.0024138559994630513,0.0024045096251975088,0.0023863764975118823,0.002374872518531299,0.0023489213899841777,0.0023410810644446355,0.002295342907318909,0.0022640244546537325,0.002244040286126934,0.0022301498572284734,0.002220981959515418,0.0022178351688923368,0.0022082980174246442,0.0021840568973552662,0.002162762328975482,0.002150027470206484,0.0021283067061651597,0.0021250777947366185,0.002085990314056989,0.0020706904710705272,0.002043681631545577,0.0020366036900181703,0.0020207581888677323,0.002006257436584426,0.001990935186267472,0.001971775827361138,0.0019564278270633425,0.0019493569666039104,0.0019394400239115587,0.0019170378260321495,0.001885588058494339,0.001874193591201993,0.0018690251383040072,0.0018529451277265571,0.0018460862572558853,0.0018343034358093277,0.0018107584035271821,0.0017976561082895307,0.0017890349817141784,0.0017763114101461061,0.0017615638508433537,0.0017464361466189536,0.0017329036957857758,0.0017264327894001951,0.0017006599636578213,0.0016849345508649597,0.0016818677548564986,0.0016671682606222134,0.0016487849720542736,0.0016417151754825469,0.0016351728207196596
