,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
0,0.7612031297468916,1.5211641611218636,2.277690429558498,3.032552411152344,3.7811632500776784,4.52834938024445,5.268103098901931,6.000517730504288,6.729823685138037,7.456301500701057,8.177354485570765,8.891886897787243,9.600252123904184,10.304770052031364,11.00239454597524,11.694118409086952,12.381115319000232,13.066018983550364,13.744205088787556,14.422180720444059,15.097612795645132,15.759970734279522,16.418979607274476,17.074647308705952,17.72388467992765,18.370992568800997,19.011191535984416,19.649669874656695,20.28517505075895,20.919417849915227,21.54863677200353,22.177483723152474,22.802452297179414,23.418246947560302,24.030079135200623,24.63750755154358,25.24373330105832,25.84646138105078,26.448116798963888,27.049048439011848,27.64317779540793,28.235615692196475,28.826043043237647,29.41409274688701,29.995068832957305,30.57526527510162,31.153801194373827,31.726990116968416,32.299803234883264,32.87037828561713,33.43813271136479,34.002561957366076,34.563248992173726,35.12164654861173,35.67854094420539,36.23285617252411,36.786214689940635,37.3352690992358,37.883952338626834,38.42882606784712,38.97127783405565,39.51064977464935,40.04960379864066,40.584651838036315,41.11792246750884,41.646239544922175,42.1738709163626,42.70023409549344,43.22380696390346,43.746743540420326,44.26896811348801,44.789969615337725,45.30686268319953,45.822065564242706,46.33475338957094,46.84469957196993,47.352349835618895,47.85623391817812,48.35767485900856,48.857651651583666,49.35506407503266,49.84992216354172,50.34348534604959,50.83593299153849,51.32607303352606,51.81484407884184,52.30096337200565,52.785817659571265,53.26721182238163,53.747341094813514,54.22610342220977,54.70143566452682,55.17533475351748,55.645682541347085,56.11576272970491,56.583890815717254,57.05026719600963,57.51399234852643,57.97420660659169,58.43328684237314,58.89043793370053,59.34634238115068,59.798697540250345,60.24852715278757,60.697319237569445,61.1445845587945,61.590839868866084,62.03391140857091,62.47308712214586,62.91090902907729,63.341820734571485,63.7712127644702,64.19802661079493,64.62439217291241,65.0463724110574,65.4662262390806,65.88462005140842,66.30071703266199,66.71437232871472,67.12560365039771,67.53481391304803,67.94242855934523,68.34661742751739,68.74934503406911,69.14724226132208,69.54238853470575,69.93407821661148,70.3236866182232,70.7090396461637,71.08989674620473,71.47043577897992,71.84829646371205,72.22488712421497,72.59694255342866,72.96434776223948,73.3299571025562,73.69074826489043,74.05013536100957,74.40554253571796,74.75742061567227,75.10841801994702,75.45593006770767,75.8013488916464,76.14369079447552,76.4823381888408,76.81999185205832,77.15264884640483,77.48185842605406,77.8098129182226,78.13500003849711,78.45735544571684,78.77825764908675,79.09648237524166,79.41023267409507,79.72241491689684,80.03042508186955
