,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
0,0.10730745395851363,0.05740030908351218,0.045153709173360035,0.036638372921572855,0.0316587101193785,0.025070886185275667,0.023920120139687456,0.02025566274119757,0.018327056394829087,0.01697770962748809,0.016553671684413747,0.014989852236849689,0.013629372934628934,0.012529858171138658,0.012064931856571875,0.011531520530415349,0.011295915109898842,0.010742402720386344,0.010135045320849677,0.009972042679472432,0.008845580645576508,0.008422448849509613,0.00828783845518254,0.008120877921121844,0.007783177226082831,0.007423491847215617,0.007220271595367207,0.007064558634713444,0.00695826199893399,0.006501431843040515,0.006107687320846344,0.005854853296529805,0.005723351242388027,0.005509024607887365,0.005370626750582241,0.005284604315248299,0.005011276824202477,0.004979232464735635,0.004840684685964096,0.004796567810869583,0.004672784838288529,0.004521199495435081,0.004450627364546168,0.004350525903497406,0.004256460693343133,0.004146968730092389,0.004045092079041343,0.003988388425815672,0.0038907706560344026,0.0038400338278971936,0.003776307478813752,0.0037237753542279507,0.0036774628302108873,0.0036194899659169927,0.003558035695697944,0.003541765295954278,0.003482951345890443,0.003445496041374648,0.003383114975672557,0.0033382464622606182,0.0033133249598586126,0.0032205530190936604,0.0031966352537592586,0.003101649539678051,0.0030777104296834164,0.0030520642734749707,0.003003382656223098,0.002967167963335494,0.002897112140480086,0.002887306539545922,0.0027948549947201294,0.0027628133436319287,0.002737437912044117,0.0026955132526266796,0.0026362486925236945,0.0026185015904290642,0.0025603964242606417,0.0025214324569309797,0.0024962541450977227,0.0024812424504836667,0.0024357910404572912,0.002431429718799074,0.002403135444499003,0.0023457761452207217,0.002309374546558973,0.002282003888719054,0.0022534663390145543,0.0022414551728693484,0.0021943776042614386,0.0021756840815454776,0.002143236631762892,0.002118207647648506,0.00209597175832147
