,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
0,0.008003055813456474,0.007995766186697067,0.007982673238815564,0.007979571551098998,0.007946352319773463,0.007941179574818213,0.007929695429364699,0.007881144227034,0.00781205487173917,0.007804304841603379,0.0077634960542401045,0.007684498304041618,0.007663499968035787,0.007643800557186085,0.00760108825735923,0.007587575555695605,0.007544604941584928,0.007516280425791262,0.007504887420931633,0.007459316885977389,0.00742000061078419,0.007389300379109496,0.007339715654896345,0.007315446456552266,0.007280036378951998,0.007244254795792965,0.007194169761671997,0.007175074417912018,0.0071583572856823785,0.007117548566413966,0.007074341702880805,0.007026002244745469,0.0069820983349225246,0.0069365350329985065,0.006912031360814724,0.006903689201370199,0.006854606545299,0.0068157761248234215,0.006780876383589895,0.006752119625927831,0.006735863793440162,0.006706567544086888,0.006673817600294635,0.0066421896710036205,0.006597068644429575,0.006574843923530638,0.006533422219389255,0.006431032746054648,0.006404741524197763,0.006385925568535512,0.0063334355296569295,0.006319302456482147,0.006270834117788302,0.006239705152177183,0.006165237011589519,0.006150497201588113,0.006069225596545082,0.006029137364798822,0.005902139986415065,0.005856924568083282,0.0058061048085670895,0.005798758311660212,0.005723658435335601,0.00568915718357132,0.005647115755483483,0.005638072026450403,0.005605846534455846,0.005539681315584961,0.005503079402541106,0.005485886073745354,0.005424017082810811,0.005382025105996315,0.005363100236491915,0.005273490855611159,0.005244211957098508,0.005197952725877858,0.005161196818939606,0.005069880849405011,0.005065970252351714,0.005023761615795391,0.005019655564511567,0.004966148147755782,0.004906184454146207,0.004862530268886295,0.004836984196486682,0.004762869276938452,0.004742965971555886,0.004678049163013479,0.00464346050142803,0.004627710185061358,0.004567626832715231,0.004550118329120569,0.0044846774129082894,0.004425189829366242,0.004353689641114318,0.004326307305921765,0.0042904331772163455,0.0042414212899458065,0.004207909024806305,0.004197836829023766,0.004106046287062582,0.00407616635394137,0.00400084602208162,0.00395602594846925,0.003925648449428931,0.003888779976509686,0.003833178690080351,0.0037850817452888927,0.00376401002622409,0.0036970426172414513,0.003681280316009176,0.0036422890756976716,0.0035901428971385507,0.003530815612339136,0.003500779907771105,0.003491208663145859,0.0034687288314101785,0.003422836660966001,0.003378102513118652,0.003309662712851568,0.0032540850689492637,0.0032368726925006168,0.0031799089734061785,0.003159976838627337,0.003129960944610294,0.003102741644246163,0.003061210766604303,0.003025326658388444,0.003007582870396335,0.002968757085537083,0.002929817666493771,0.002902440144465795,0.002872052474873486,0.002840227686187734,0.002820691420360555,0.0027842722951004362,0.0027405011555650493,0.0027192855165284204,0.002650385891136544,0.002642316314905882,0.002627378200457059,0.0026107043925569597,0.00257515311582704,0.002515286311082778,0.0024848152596778045,0.00247692466294084,0.002447150542745862,0.002426825276448191,0.002392232877030946,0.0023785708745217415,0.0023474176599703684,0.00231940506252535,0.0023026777125058754,0.002276647311092263,0.002247002355055815,0.0022261352728842007,0.002211808930214621,0.0021681193302567443
