,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,13.649916405742585,-119.38276445228178,-6.879649682559943,-63.00016442803643,60.75081006576372,140.34890397351842,42.64632159969322,-11.541704525230301,46.518290316448784,13.206357137101914,-10.863183461786377,109.24011819508709,3.044519412044013,-9.025016205795222,-39.260005877491935,-60.35514658085978,14.730018775871885,-83.1907600644216,-36.538044938088895,-45.15211234337135,16.395558804674874,14.653355946528071,54.20842221042811,30.286164406444584,23.731411791389476,-35.06965057435775
1,-74.68903376235374,153.0396816128796,-26.529726148995223,-97.77228396571542,224.64833863899406,-40.308902000867626,-157.53418843447716,33.80255246912747,-1.2162120485216454,197.00698504403437,-129.4053903375969,40.35593346072844,-40.28836231329761,26.918456311776332,-80.64814119062716,-67.13699559006804,9.444645814593612,19.00446506827706,-22.07528345485763,-24.343455048166444,35.286087722484204,-54.5065356065843,-73.11314667413377,59.438291413788136,-24.15788900139401,54.12245728048076
2,-14.493851156505126,-25.960044256882554,-14.842519865313015,-54.90139212311249,-40.99108761718497,18.16645247981569,46.08561130982434,9.277377994468734,33.44756351154911,-26.652499891765817,-49.588544823352585,49.97409797655866,-45.34422434420767,11.757689951866322,-20.649675290255026,-58.85717400409916,29.350450735754595,-26.6268577100303,-45.70056788892625,-28.186913056785812,32.3857009437994,26.622468020701266,17.323460739033035,19.34725315461763,-7.613212516773604,-34.36868076639118
3,31.01435569229529,-133.28762667377998,-0.19566283078872843,39.23763394714825,-40.642679297763145,45.59029866129494,-25.109318550110007,4.232332420806947,26.65219402051081,-11.701770541968434,-59.33815493870804,64.99248599038673,5.29234139084068,7.652556508573835,-19.93521917757912,-29.74778495724086,-5.0602679739639695,14.148321214822856,-30.736065736402985,-4.4883151437637085,28.611218639274814,44.423108810795355,1.6471551703689067,41.83627607292496,0.006875958188063969,-28.246171139634544
4,-69.33856731312466,94.47207956150712,78.7521255593899,36.050720155566246,-13.932231520782636,-91.66027268356954,82.67252352970705,-5.006637034799204,21.218068168840706,14.588069558439836,-65.1191434670431,25.684826378206253,-23.798522594810258,15.189850926532275,38.55897749521771,-35.17274421302232,-4.99404370812689,-18.432801003299073,26.73799880005932,-12.687142129201055,59.82599679431052,5.270362452473846,44.18958438453492,17.768790598989206,-8.40504681174697,34.72408623319661
5,-27.67853299690098,-3.860591294521864,18.85766612830984,-63.60570363042725,77.2088807207886,-49.626839983419686,20.800447063583096,-20.62559031274813,-54.471668711139756,-11.44595171977596,-24.45991089826384,5.6741251457375625,-26.656917027874126,45.29134992387885,5.411375307637476,-44.301273084119195,14.980989866673939,-11.87396753630927,-25.598388341842995,-26.02682054024361,16.210384920095706,14.392672781350004,-59.618107027975775,-22.398942692359554,19.88819999234978,4.517234278633992
6,-29.74220403680047,41.09139571529553,-6.272545482475868,-116.17021429149803,-29.51874582503025,-46.455243409095395,29.160704011392376,53.76322394509736,16.35868508720692,-36.44806984631318,25.71472725674235,-6.273877526160138,-4.429936403267338,15.220790803580504,-24.655573079692072,-23.774003554264947,32.94939414225369,-18.028612376946764,-1.9274883193260979,6.886884396107458,14.539656779160048,38.58108158036879,21.219921159613495,-18.813309940956664,-0.37819344679036704,-2.9583651839247747
7,21.810776497467163,-121.77478211538137,111.29401682783791,25.522613483902933,-66.51435914508599,51.66905165925429,-15.682320767807214,15.831567369192143,-27.144883733727514,0.6000445534395605,-4.309469689428151,-9.885807882478447,-26.518824725672506,-7.767154778365326,-53.286504097194424,-3.606947539235388,-27.423287996536104,-16.98927103857511,11.849578921494942,-2.999099071497788,-48.58551727373767,0.44407229427594985,9.795398185494673,0.5671578472418494,-5.531172240606833,8.156811272670174
8,-41.291234086635676,38.3465938647593,93.07493815099349,-39.13929153933187,162.18418742722528,-79.02356503752375,20.36701697054174,-10.897147543257026,-113.31118918155055,-27.311900260904956,207.35237059414092,193.50333730528584,73.68788152808904,-37.88327951421363,70.5702183902807,-6.4661267161781355,-64.88899471317437,22.255341678015384,-75.83362921316365,32.045282168638266,71.58231946148157,-46.57940493140795,-40.282682076585594,-55.85892768827637,27.77144532484988,-10.624267420819969
9,-18.92922491193238,-22.317441833596515,99.92284676148266,30.84987927754336,-44.14166481304997,-9.912353784894668,56.18456118957416,-19.53637110839522,4.661916854068381,2.2319824526725522,-36.053305656323,1.4111899096120681,-20.304925754384822,6.955165528176266,9.276500835800642,-27.092100897240048,30.645753322508565,-0.0705506306998698,-45.17399019217797,-6.050137789528042,-12.719765232436842,14.319143710881702,-17.631423800686314,-34.9915337249311,7.6200860368057475,-8.008358315811781
