,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-16.881002,-0.91050583,-11.51725,5.7606525,-9.71787,-1.3497574,5.1031327,-0.72196615,5.4451246,-2.6456559,-4.8889503,-1.9813696,1.4843067,2.0332906,-5.9743094,7.9011636,1.7504046,2.5105782,-4.7467623,4.0346336,2.4872565,-6.6559625,4.4326835,-5.3029356
1,-4.9446483,106.88204,-3.5809708,-20.848215,-8.131942,3.0638843,-3.7820063,0.46169207,3.96258,1.1094803,-2.8413951,-3.1123059,1.7757378,-3.9437103,-2.4162796,-3.6551208,0.8735387,-0.19018857,-0.6598164,0.84145266,-0.7084865,-0.3007826,-0.21012959,0.67862445
2,-35.945595,-5.93253,26.354088,-2.649166,-2.6581755,0.29190204,-2.439958,12.165568,0.5382331,-16.949718,-10.288957,-4.955362,8.166707,-3.2098315,7.869487,-12.012663,4.357469,-6.988044,-2.8935406,8.371395,11.446857,12.0800905,5.515197,-3.0877266
3,12.889572,-8.07418,-0.95025176,-9.140554,-12.048778,13.124957,0.63749033,-3.358447,-1.4425474,-2.1723158,-0.15118891,-6.4009485,7.017689,2.9468534,6.2156463,-0.83458966,3.2540946,6.769205,-7.7124686,-6.181339,-10.401583,0.5378254,-2.5596755,-2.631981
4,4.700901,-7.3885345,-11.245388,-17.539707,14.884322,0.2926518,-16.26724,-8.749269,-2.4983487,1.5486188,12.347892,9.187588,10.750096,-4.426191,11.663702,-14.150747,-1.5422577,4.379194,-7.7609797,0.6743953,1.0549884,-10.325366,10.426539,13.581253
5,3.3626328,-5.2320714,9.723782,-13.660479,13.184352,0.28791186,-5.2739625,-4.726424,-4.961063,3.0305798,0.58889455,-13.412224,-5.965014,10.801307,3.408005,-0.23449166,3.8943574,-2.6046467,-2.5558317,-0.6147495,3.2741232,-3.7656035,-8.618574,-1.3523874
6,-17.584574,-3.9368808,-11.910541,3.0590706,-2.0696177,0.7574016,10.645859,-6.0068436,7.525367,-1.6593498,-5.7331667,3.0750325,-4.07075,2.0448687,3.2768059,-5.3000574,-1.634722,-1.2142949,0.27246958,4.873235,2.111119,-3.5178292,2.8376732,0.57511616
7,32.820644,0.52259874,18.295797,6.075105,-12.4908085,-14.412093,0.7956546,-4.663252,6.939419,22.21956,-7.041016,23.759518,4.26889,2.7167222,8.107647,-4.3995986,0.64132804,5.595233,9.528116,9.791919,2.6993327,1.2235222,3.9166055,2.7959113
8,-25.128721,-6.0027685,-4.416389,2.8634732,-4.7054744,-4.355877,3.7093954,-1.2112396,3.0750716,-5.168824,-5.105418,2.0829558,0.5331524,1.0160886,-1.2988106,-5.7042904,1.005064,2.419776,0.03499555,2.2753289,4.835559,-0.368994,1.697549,-2.6725643
9,12.250386,-3.4431152,8.681191,-1.3548961,-9.549948,10.523627,-9.246859,-4.9639525,-1.3581504,-4.9951744,1.7197691,-0.4427646,4.0314674,-7.6676345,7.938804,8.716004,-0.7681565,2.7256002,-4.1685724,-3.973406,0.6322018,-8.971088,-2.4398077,-7.03052
