,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,4.109769,-17.650204,-5.632785,1.2715269,2.6953335,0.62201226,-1.6993642,-2.1860783,-3.7539518,3.6665783,-7.3764334,-5.775567,2.527747,1.6407582,-8.774509,-0.45843333,-0.29672465,0.05802788,1.7894844,-2.6448,3.1642098,-2.2006245,-7.883602,-3.5244613,-0.79681325,-5.373605,-4.0796523
1,167.67168,40.218998,-6.9545803,-1.116713,-1.3670962,-0.7683421,4.9986844,0.9369678,-7.962127,2.1519318,2.521779,4.015084,2.4888873,-0.24329567,-2.6240203,-0.32763663,-0.49849135,1.51166,-0.8037403,0.35409436,0.28485885,-0.05353498,-0.5493872,0.26454318,-0.71134293,0.04685828,0.2945831
2,0.23841354,-18.540962,-0.17709927,-0.21142651,0.03521488,0.74664235,-1.5653841,-2.0895746,-4.2357583,0.8135302,-0.30314976,2.1974685,2.083913,-0.6326505,-9.43057,-5.077989,-0.43973044,-0.7608411,2.0738277,-1.3601302,-2.1631563,0.46346617,1.4476712,-0.038765866,-8.241436,4.811809,2.2210283
3,-7.61216,6.540803,-7.5621886,-7.823222,-7.2990985,1.5133904,-2.13454,0.12123822,-6.281757,-2.8928998,3.9872823,-10.75774,1.8520452,9.195424,0.6152305,-2.2803636,-1.8619987,0.07573149,8.601176,24.678566,-8.408168,8.720711,-2.6517985,21.562424,0.20055473,-28.898636,46.796883
4,-5.009897,1.7214701,-4.957892,-0.22359885,6.573113,-2.450744,-5.386943,0.11753988,-3.5246863,-6.43245,1.5495465,12.76298,-4.328323,-5.752451,8.655178,2.551939,-10.815034,-2.2700346,-35.754765,37.72162,-28.953886,-18.5016,20.47411,-4.8040814,6.7250905,-3.8716817,-9.309411
5,-8.721384,2.0558448,7.895517,3.810615,1.7068104,-5.17828,-9.611503,-9.485946,-19.568367,-1.7223277,25.229265,46.97213,0.21317528,-10.057436,15.69395,-20.557217,0.71007675,-1.9112723,40.688347,-13.284396,-8.688185,-19.093025,-0.87233305,-3.8144372,6.228509,-12.749104,-3.2340746
6,2.415306,-18.001804,-7.377401,1.6213869,5.442196,-0.205427,-4.8034225,-2.121938,-3.117717,1.9339607,-4.6448107,-4.4596486,-3.5492136,-4.091477,-1.0160017,-0.9206169,-2.293482,-2.4853606,-3.3306677,-0.28794113,3.0671093,0.61619216,-3.8320038,-4.968658,-12.387483,1.422328,-2.1383555
7,-15.035468,36.53923,8.824908,-25.163607,24.203901,1.4945741,13.813692,28.629492,1.4633349,-38.856216,-24.105553,2.9791706,-26.251116,-33.748394,-17.445951,13.450081,13.144801,30.525501,11.085741,0.41534287,-3.0214007,0.73818535,-3.567419,-1.4500053,-0.81372267,-6.14541,-1.7073739
8,0.8394795,-19.80294,-5.62453,1.78629,3.729684,-0.23887476,-0.90566975,-1.309981,-1.6213304,2.5951297,-3.1569636,0.3434179,1.1001877,0.61549157,-7.227714,-2.227141,-0.45129523,-0.13150302,0.2992444,1.511931,-2.5897138,-1.7469321,-7.72204,-0.90882933,-5.74082,2.974832,0.9975014
9,-8.964204,9.960161,-1.5212005,-1.8433912,-12.088842,-0.7249103,3.5181346,-2.4771469,-7.0932727,-10.058238,1.5025367,2.870992,0.8341846,15.647935,-4.389251,-13.100438,4.2660785,0.8041467,11.214939,6.683028,-13.418486,18.260447,-0.030976197,35.32973,-8.722087,18.95518,-14.756496
10,-18.17948,60.34593,38.865997,29.556257,63.180084,-25.64136,4.2611246,-40.132843,4.707516,0.6827075,-5.5133853,-11.374348,5.3950424,6.258766,-8.74615,-11.125471,-4.130681,-13.60748,-5.324049,-3.984005,-2.96449,2.1565115,-2.0622196,0.23391314,-1.9192659,1.2090442,3.6219323
