,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,-56.775124,31.947575,91.739716,-196.06378,27.16229,58.339367,-123.83324,39.33754,-17.83245,61.0004,-12.35065,63.46944,-12.666939,-9.288278,42.205482,-32.17983,-40.727413,16.883375,-115.798134,-38.091755,7.361339,59.495003,-17.332405,-36.111324,-42.87402,-22.025837
1,2622.2415,-437.46194,-18.277178,-65.23457,-12.21426,-8.815603,7.781577,3.2501538,-7.215811,-2.7363517,0.59879285,1.8060639,-1.3651161,5.192666,4.568337,1.7363825,1.1448629,-3.5036795,-0.20290355,-1.4409168,0.7979672,-0.66300845,0.13560791,0.25136888,0.3588058,0.036819823
2,-68.8177,17.090204,145.82472,-134.05357,-47.197113,74.19331,112.57021,-118.44564,-141.81303,62.793346,-209.17056,-1.5964668,-114.12185,141.87407,215.53162,-298.85812,113.05061,23.346485,163.54851,-48.439377,97.45602,104.507904,-235.3261,44.00734,123.06262,-171.06985
3,-88.725,-49.25074,-47.488605,-59.036026,69.45438,-135.71901,3.1919806,36.899334,-46.86146,30.131048,-63.90812,-105.295364,-42.06674,-9.305597,-78.805786,-21.30472,2.141523,102.68784,-159.14989,-88.57013,-17.215666,71.2117,29.248846,-12.879242,-69.15801,-35.64003
4,-74.07177,-45.23569,-94.65339,104.86858,-251.27415,-26.281616,-36.22659,-68.93067,-2.6727653,60.613728,0.47150034,-57.54349,-138.17882,281.82684,-200.8337,-44.93095,65.4903,245.88206,47.896828,-25.88551,-38.60468,1.1845627,158.68517,193.9198,62.572105,234.62236
5,-91.41996,-24.401402,132.27689,-137.90973,142.85101,-120.93244,388.64975,-136.77121,26.036266,-204.40501,18.81053,-156.65773,188.12943,104.25614,219.09177,62.654438,-92.66482,34.207962,51.58552,176.15433,59.70246,161.342,15.708213,89.93849,-97.107735,164.11572
6,-39.931297,34.82849,-1.3055979,-26.745102,-206.25383,123.10191,-159.57718,-10.407892,-35.89866,-7.9809623,26.640854,78.47233,73.65206,50.279243,-37.722134,36.649708,67.910965,-26.401743,103.110214,-25.38905,-102.59669,-33.21231,-41.56196,170.1362,22.909853,-80.80624
7,-87.27224,-80.68606,-216.60896,215.96616,-106.321785,-52.052776,-57.022488,126.432625,-49.78507,-184.6275,-27.310814,84.20652,-205.17796,-116.59053,3.7368891,-4.601803,-97.39653,-31.252106,13.486747,175.08046,-117.39766,-18.931839,-181.43396,91.87512,-105.234825,-44.463776
8,-74.57988,-3.232389,60.57521,-164.22083,-13.469271,63.85258,59.04505,-54.22561,2.3043203,37.53182,41.52988,-81.35455,55.421875,-45.5615,-4.5255837,-7.8093867,-12.883789,0.46681207,-43.934666,-75.44643,49.670113,-58.043472,-82.88379,117.69076,60.706604,55.69403
9,-93.24927,-45.19729,-40.833336,-34.135307,53.0098,-89.109085,137.46936,45.107803,-168.14574,68.56348,-178.12851,-162.68619,-85.932625,24.057106,8.549956,-259.6117,-80.59658,-74.179276,-140.04623,-124.44703,58.978397,-72.22236,100.11548,-102.423256,-103.83733,24.709402
10,-93.53436,-66.94568,-108.55971,-22.66681,169.20248,-187.28447,-23.90606,167.63675,72.217415,-72.88721,-78.79806,-132.3885,-22.674095,-80.210556,32.5634,66.28749,37.3303,15.46875,16.527092,35.884098,-39.539658,-55.449554,-72.21703,-51.474358,229.42665,29.366314
11,-57.713802,38.0792,94.836716,-244.75626,-0.9445324,57.102688,-176.69225,72.156784,21.20787,-98.69447,-33.640705,15.2265005,3.209596,86.33176,32.65465,10.347405,-62.097095,9.429176,53.86511,88.48403,21.272385,-59.474415,100.431694,-42.588573,-53.177536,-76.236755
12,-58.91332,25.272171,68.56355,-175.58932,3.0252528,42.901577,-118.37445,16.513443,-24.180113,59.22978,44.992104,73.609276,-59.260483,-17.738588,44.138935,-36.821163,43.57303,-19.232117,-120.09125,5.7180786,-33.765083,44.286392,5.8552284,13.32672,-63.489845,29.609322
13,-89.86853,-83.80897,-181.58344,171.15324,-0.7381023,-149.84802,10.351629,83.21488,99.95233,-99.400055,59.766968,85.70214,-216.6732,-43.766827,-46.136086,-78.34351,2.1238961,-116.26959,74.16575,-36.304085,-94.349945,-10.081962,-83.3754,95.0488,140.33589,51.37046
14,-89.833084,-48.00237,-69.8361,-44.381245,96.65934,-210.98196,-19.909515,148.67262,74.8467,-132.64864,21.787672,-120.98895,-57.14643,0.189831,-6.92873,52.21755,-40.908684,-69.55552,-10.43885,35.2211,-54.58542,-21.149353,98.57324,-135.50935,240.384,18.171629
15,-74.6762,-30.123796,81.73542,-58.161667,-80.21188,22.051903,188.31651,-157.25629,-71.929985,85.56039,8.8384285,-32.46451,-34.831093,-79.54255,-167.65416,27.674994,-126.905396,248.29028,38.293457,221.51474,84.25506,-132.51476,-137.54799,10.444579,10.005092,69.966156
16,-36.949207,19.826353,49.0098,-81.38493,-72.80033,112.01994,-104.01145,-45.57018,76.80875,30.871578,21.345186,91.04688,95.83376,-196.71916,-79.01497,16.882412,-42.905537,-94.88968,39.00919,-98.38116,98.167816,30.924404,-60.403397,7.2243567,-82.57577,209.50862
17,-89.00225,-85.685326,-117.15483,101.8707,270.47107,-66.11738,-46.448833,40.187412,103.61398,564.51465,54.71462,-25.426329,-143.0382,126.07146,197.24931,193.8467,-248.59906,-103.01185,157.853,5.9023366,2.4807227,-48.48226,3.6964478,44.43732,-41.769012,1.6456796
18,-61.746956,-24.739328,-37.207844,55.645424,-16.226357,764.2028,399.98477,532.4298,146.29134,2.4075444,9.04331,-44.631355,-19.727915,45.800713,-5.1318617,35.085888,49.83709,28.693466,-37.462986,-11.738927,-16.477505,-14.357697,25.513866,-8.535492,1.5094236,-16.106133
19,716.25903,1443.3694,-239.3308,120.340324,63.46044,-56.36202,62.3446,7.3087816,-6.2154145,14.668327,-2.6569245,-5.927705,-3.4420366,-12.220627,-5.873087,-6.9327087,-11.169782,17.022577,-1.9868164,5.6266246,-3.074685,3.8845265,1.1545808,2.965673,4.5288005,-1.1396306
20,-73.09367,-44.074604,-90.32568,50.343224,-154.46661,24.489885,1.9403837,-29.932417,-137.19617,59.31281,74.41635,-115.364815,44.578697,-98.79857,-6.27243,44.136356,117.91789,82.22094,108.97826,171.91978,-66.32459,-114.21831,-70.29247,-110.68321,-125.771774,-124.62343
21,-80.545845,-50.923645,-159.73996,215.86414,-259.47327,-27.182709,-58.51972,28.277336,-129.27847,-81.765976,-12.148608,49.52696,-90.46053,144.93756,27.563879,32.943645,-112.665474,-75.61029,-72.31702,96.69829,-18.143606,153.31522,79.49952,-85.03842,-101.776505,-54.829414
22,-87.39693,-62.554718,-136.58907,122.618,-40.32888,-107.83254,-1.7179207,81.70209,-33.28223,80.948326,-61.78074,-86.889755,29.199331,45.911697,-63.894207,-79.13786,-38.499382,20.556477,-0.9760768,12.479995,-95.47515,19.70296,15.425851,-62.862038,47.89904,6.390546
