,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,-27.459024,109.36385,80.604965,-99.95326,20.58342,52.799953,-80.133415,-21.250593,-10.453872,59.813614,13.002574,1.928856,-19.500252,-0.32047638,1.7654556,-40.777916,5.305342,1.3286582,-52.986458,14.880986,-48.173016,-30.215828,-38.708992,41.309807,-4.87953,2.8276358,-52.275272
1,1550.168,-153.65045,-138.38481,-200.41487,9.283181,-18.375986,-0.6198526,6.4397635,-8.641841,4.3388963,5.795827,-0.37819907,1.2477436,-0.7583149,-2.8333318,0.8682038,-0.30264145,-1.8604854,5.051892,-1.370353,-1.4340396,-0.7661461,1.3308047,-0.20673168,0.6358826,2.482454,-0.096518174
2,-38.9437,152.19681,-12.7667055,-67.079,60.918896,-40.238182,127.822556,-20.411236,-61.033054,100.50961,-2.6671913,-126.74744,-51.152378,-57.634434,82.55677,-142.15408,6.27765,107.90498,145.59073,-148.84161,49.070747,29.473845,-48.944557,21.862263,-12.940059,126.09483,137.3852
3,-62.52468,-54.440113,-3.2559342,-46.96517,-83.73962,1.932011,9.200289,24.183477,-8.649071,-0.24041116,-76.716705,-53.677444,-40.758068,-39.203163,-56.742085,-9.7320385,-14.201086,101.25439,-91.67274,22.476128,-32.41996,-49.777996,56.17461,31.14787,29.940508,-57.97725,-4.380956
4,-47.43426,-63.421158,-7.4007683,18.786085,9.800852,-154.57677,-26.514551,-20.780018,-3.4801712,-32.559,-55.64822,34.42645,-132.11974,-150.04066,-94.45517,62.523754,42.912113,130.34387,-28.185843,-12.995116,94.60804,-84.18657,-48.520287,-90.077324,-45.14589,-34.559635,58.722668
5,-65.49966,63.94575,-66.348526,-75.19789,-63.85266,27.106258,319.7238,24.077942,13.4194765,-56.04836,-37.31144,-50.860573,198.5319,-65.53491,-61.913254,-46.745007,30.325289,-108.10246,-4.252485,-92.34748,55.981903,-141.5836,-69.12553,14.181566,-69.161095,16.09425,-110.7434
6,-14.347125,54.859306,82.93634,-5.0371456,89.56943,-78.763306,-113.15039,-39.788223,-59.04645,29.099403,43.01699,44.48041,3.892191,-6.7562466,-7.8838224,75.250084,-9.270572,-10.0443125,94.91689,9.182646,9.731564,14.442434,14.291721,-23.866732,-109.349945,-13.793859,-12.054989
7,-62.46082,-176.20479,-40.6347,85.93357,-23.045162,-88.99279,-67.004555,59.965183,-68.64907,-116.893234,75.7514,-42.8764,-96.633865,63.068707,-13.324786,-65.23239,-94.45564,-100.52938,-27.339235,12.608905,39.96397,-10.328165,2.0218484,-54.564854,-26.371096,7.6094184,-50.52458
8,-41.634964,80.693665,38.74902,-93.47268,58.55837,-14.501155,52.430603,-8.926646,5.6089964,-5.408306,-32.70503,29.33363,23.113567,-30.503736,9.252091,11.261537,41.9721,-9.186172,-34.62574,-41.069687,-48.187275,-2.0435765,-28.056484,-73.38219,-44.246315,-57.777264,40.92343
9,-63.38499,-49.896404,-35.164703,-31.082088,-48.061695,5.330987,77.316505,76.14557,-33.963474,38.874504,-94.36933,-164.5454,-37.6299,-20.016073,112.3505,-88.25128,0.5130657,61.701153,-42.368805,-31.468657,-98.00401,-45.89154,45.753143,-27.637321,116.87267,-83.8801,15.371429
10,-67.053566,-113.56776,-16.761078,-28.040865,-136.27408,103.80429,-18.63205,61.099472,60.804924,-57.01577,-38.606968,-28.893572,63.241634,78.268394,-30.861944,-35.616364,-31.813427,-1.646552,-4.3108525,30.870611,15.281976,49.476566,-48.54272,-9.737838,15.202532,48.699253,76.49184
