,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,-6.489426813294517,4.488560934890409,-2.2640934429208426,-4.271115600872031,6.155367079427864,6.298003411847725,-5.769004303127608,-8.986717754563845,-21.015694658508203,-4.070143831285643,13.165578768416994,5.633915507261014,3.6222854899588834,3.9763172170655765,17.864485212461055,19.700207029757,5.1878604719983725,17.80730638581702,57.951427948146616,7.089543483524526,-22.38689109758641,0.5479316763399741,19.840572375136006,8.1006581845403,-16.172296547060807,11.356026925006454,-1.3524714293486515,-11.802794375815989,2.225335663717822,3.6556210046108792,1.1987816323499156
1,-8.308343319034288,10.404240282521565,0.507210905009522,0.691620939658155,-2.671043111118364,-11.136132170191102,7.810391455553289,3.145947544098475,-5.478193348171126,4.77305762303628,-10.311112879763124,3.6748378808515945,-2.544160665579902,-2.0849185291405794,-15.073616096452765,14.50412855616157,-7.951987328646881,4.175808315636891,1.2516836736341281,12.370269502034782,1.9094371871739977,18.06328916385848,28.204225631506812,5.646570560176786,23.68887819941196,-16.969866963712075,7.958731432096394,-4.8346028163313255,-8.423137094291455,6.5570153965396125,-24.76960704448306
2,2.3022061921673758,-22.030982626958092,3.039362993842964,-3.9155936781759046,1.5793148435970894,2.382954982264311,1.754973202926253,5.760906240902538,-0.8703174236745532,2.1102080578901807,-3.4502574352359874,-4.154601502477564,-3.619921187703913,4.334664716473617,-25.309408896679003,-14.578432525152625,3.0461488563856274,-12.669451678531841,-0.1991308178779342,-2.9719091069958528,-15.479577098906825,-25.982294263444974,5.467604724768294,53.780353602733825,13.805076130980748,20.206609417106094,-0.25302645729906315,4.758759191872061,2.2395952784453383,-9.438235064913362,2.0220932612792946
3,-2.1108844512526312,-9.114743486344342,-0.3326409012765596,-3.271569274467101,-1.2291950800204314,-0.42156772456240593,3.155527866986986,-2.6110988361956555,-5.759211975269736,-0.8262298191441019,-3.677163154032466,3.6551735635173443,-3.5404198060138774,0.6428861330856288,-3.859933298156062,-1.2046331078394672,-1.5698382183513049,-0.3455178712381567,-2.70966390389136,0.19434173085946946,0.8291125879417647,-1.6473756125904482,4.44233282976062,-0.5681894832653901,-2.6812967868722652,-3.1225016740976597,0.6227235560028117,-0.8875772574510945,-1.641901676044026,2.0854260096460946,5.372068448814412
4,3.9742740196862387,-17.518876028749105,0.7488105390946551,-5.456306298487733,0.7826267172310438,0.8513968702402307,-1.822327623257661,-1.024836050206695,-4.41054387923385,-1.3834651014214063,1.610799742077175,-7.92196665120727,3.6256053975528038,3.5747142040615576,-9.892555483824822,-0.9169774937061361,3.3677331852560988,-0.8039630636538543,0.2905758884910271,2.12069060572442,0.9067056797371985,-4.889128496285357,-1.5664613861725916,-9.580276028475604,-2.532401338340239,1.9785633122660513,-4.186029235291469,-0.08566876313578074,-2.023335391632967,-1.3325866614708681,0.6007927598982876
5,-8.321927405729861,16.47655499275504,2.122382425101284,-1.638099188116033,-18.765533433603096,-11.361836786003526,5.294997005186179,-4.4979321374337795,-0.1954734180237248,8.954021397711927,-14.452963565888947,48.98014333262818,55.87840482449766,-19.173520824124964,-3.4739346583719177,-5.281675208307712,0.7189634959127104,-31.86602875051544,0.5737933184720865,-6.07052449196212,-17.984743922502478,-1.3435546073571507,0.21329606805989834,-11.173302429409746,-3.1567796146461977,8.998569956928126,0.20132952960369957,1.011110299434452,-2.041412044519734,1.33939097107602,-3.974981741964338
6,-4.387255805922309,-1.9200954080754256,-2.771205187414865,-4.05952510849136,-3.977931498500902,3.1248963877318925,2.505331789024555,-6.528220091414287,-7.854595644205225,0.33081765364230603,-3.942994898816388,9.545489215777406,-19.094923774673745,-7.327835703658542,21.121979433523745,-12.734007896252088,-10.729936967126443,-12.217550929968587,-15.369661781584403,-19.381344301923882,19.082163199103817,-26.200381431814023,35.9485783941545,-0.7761553203354079,-22.78273556305891,-6.294833921092535,5.393902992072434,-9.650328075118109,22.421438694763804,-1.670480311865847,-10.603260944699382
7,17.82928713349967,-43.534410368070475,-1.8032823433722365,109.0431212115334,-15.123691279047357,-12.307064070549085,-0.07630817110272305,17.998054612187595,-8.552622188343403,-7.765493902705668,4.674346219614075,0.6511235467268196,3.5815471822794636,-0.8390946034679132,8.509657581044799,3.148618858486941,6.255140782406297,1.3102167581160915,1.0879368622979362,-5.5582422055166445,2.502251166028604,1.2615341152349258,1.4193492874315696,-0.8869948735577857,-0.0936716067624153,0.9018724323788471,-1.060214838213216,2.078221212040465,-0.8219923616272949,-3.265244141906497,-0.03332994978663487
8,-0.7634383796499694,-15.038201111501932,-1.6219511830680855,4.230570439396841,0.40000690602629446,-1.3336632110737678,-0.4875284548935407,-2.4652227271350586,-3.8670548480159526,-1.5949724931058766,-4.6913449894573285,4.782279177172187,-7.417369571434835,2.020137255193146,-15.26824748102387,-6.406314474041137,-8.23527522381279,-0.4717581949583588,-0.31858657439288096,9.785162337036192,-6.466984453125902,3.7368021258090707,-2.991350643670429,1.623467489222549,-0.13506765750354457,-2.795225846500507,3.780789019836762,-6.483530760800946,2.7585817475341097,25.106217848180776,4.411844441553635
9,-2.1540862357091197,-7.682357434249433,-2.9100546568571777,-0.440309926328735,2.004402333966591,2.3856586822827257,2.532087116379537,-5.1961370077968265,-4.004860065117245,-3.1747012920207798,-5.371173115129706,8.086353678722492,-15.84538637144064,-3.7393170611943995,0.9968554074657081,-4.408177318312043,-5.173369934120012,-2.8403186758932617,-1.0406652097569695,-2.8937797711522277,1.8127099151704482,6.361005971521544,-3.6674260395243903,-0.16292136518656597,-1.3605451001059063,8.478192232951097,5.226184252807895,7.258164374669401,-4.204767728172653,34.31557942593266,10.708245753163688
