,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-0.7805795257538851,2.253437496648886,0.8058989090587088,-2.7681160161107803,0.9916656148381964,-2.4355562126083523,-3.01315648335513,2.313155355466868,-0.1332008673056925,1.4247839843606231,-3.5351288242005734,-0.8669630445652521,4.887688176158933,-0.30817786185702156,1.0677841192242472
1,-0.46359934483259896,-1.38473817437059,0.20636678584274068,1.942431496381169,-1.6128392637638866,-0.6997887800986173,-1.0920868120439957,1.65329385260336,-1.6684980894141517,-0.6689936024558226,0.28306186705984443,-2.147746238485344,-0.8542150889133548,0.524841578659951,2.085720456970551
2,-0.6904432094073477,-1.7647843910261722,1.2718912707833112,1.951865673132386,-4.176966943169312,0.1574874467326952,-1.7713253842802956,-0.9949319540557444,0.15810743668790725,-3.649600978543456,-2.39180444148088,0.7302804382833821,1.9654127167354913,1.5550724262020124,-0.6462167600127545
3,0.05358326623124457,0.022557670176273137,-2.1143670781342108,-0.3368054959332781,1.3464529455610663,0.7168391038640951,0.395606864504908,-0.19408184403449058,0.15283621712768844,-0.8641693359074312,-0.2714069930947615,0.7926917308090035,-0.3629581232127103,-0.18038364647425167,0.35298368627278104
4,0.229478772008852,0.0561592720903611,-2.4225435942442544,-0.3852937026921659,1.7409922451872613,0.9743169593987155,0.31818999962369987,-0.22064690837839937,0.06636408086682143,-0.5287817130970176,0.8145388541348233,0.2898685808652597,-1.6931811228752125,0.7501097579221958,0.0965365260446057
5,-0.38851220388565894,-0.5867057779492171,0.24660146199603955,1.4536527667823729,-0.23597042683420694,-0.4726527156307119,-0.013967210029031169,1.148929478887358,-1.4411453372429532,0.5299141341915433,4.271278469222195,-2.423442500048673,-1.2761640468269602,-1.6823194943833089,-2.105079532452271
6,11.139420518450768,-3.6693383047046932,3.9901811554877,-1.9415154626651083,1.6853722694901012,-1.3363569356578586,-0.31407497251504857,-0.14296476437842526,-0.043991747802078325,0.0676783014079306,0.0797456495739265,0.8924316348379342,0.09096133577820473,-0.33166422521822825,0.0977460870641298
7,-0.8221632158649428,2.396616866888246,1.4737010439341651,-3.2504440679997697,-0.6585250722491681,0.15037334488503706,2.1154667841967156,-4.322444049897008,3.6391762423291416,-2.215218408791169,3.7157988092739047,1.7156902145623942,3.494868653087611,-2.3978017373841283,0.37201665190187055
8,0.0353625778707741,-0.7663496426510361,-1.7545350445201886,-0.10219020589865827,0.8701578042361127,0.1695796696768365,-0.17835027079670251,0.17545604759516611,0.5388589379410629,-0.37754795008465447,-0.09746562993549915,-1.467835185542142,0.7680698532321703,-0.4872573372255979,-0.383123642975386
9,-0.8375997567924056,0.5329441947704842,1.3633353974841234,-0.6001398995698455,-1.255508102946892,0.36276277298677884,1.8390571275715837,-0.2998980889728085,-1.2561081878393834,5.060335028058823,1.9904167030686184,3.9724439668808293,1.08018526378467,0.028379190911432973,-1.401361289199543
10,-0.9036567606789885,0.4439121027720745,1.571953801900714,-0.8669703913043066,-0.8422557451571926,1.6238464881788222,0.5648889642633401,0.22342986059088574,-2.416259847239248,4.202984935496615,-0.919129138771993,3.2852815607059345,1.2795172788243327,-1.5987614311436817,-1.8085984401704032
11,0.11645340355736446,-0.9264509974343471,-1.537276585676362,1.1031524358005569,0.2892548553277289,0.5212525759240206,0.49831784520454414,0.7059874090160166,0.23788078545451863,0.29886519909769776,1.3545769027740266,-1.1509138732907669,0.10566981899102146,-1.2386658369422845,-0.18827357753635524
12,-0.19423980219929846,-1.1408058331178337,-0.9106225820672019,1.5398578883697014,0.016503243905281968,0.7390655524410714,-0.17947471548392793,1.5121700354104712,-0.32423899704736653,-0.6854608807591502,-0.4161368158531251,1.0054932965177183,0.5369988588100703,-2.113446974334102,1.8968317582614551
13,0.021628476211928316,-0.33733708987130046,-2.004266534913442,-0.41241110768541345,1.8986766569117857,0.6946792697798935,-0.4838245979425612,0.3113124138166855,-0.09916446494293145,-0.2099368932215214,-0.15201946625286694,0.8569781869501407,0.07308124209844151,1.3679592836540952,0.3464876772630014
14,0.06816439440945656,-1.3670720122084838,-1.030455707988775,0.988127074560316,0.12417049932170178,0.8254003120005788,-0.20030355541893555,0.9552544388755141,0.4781251437014934,-0.12114702854616076,1.351577822017301,-0.09127344823769498,2.083115428578776,-0.1514488618641984,0.5253210607635309
15,0.008303940109078428,-1.5379020167152249,-0.5096849836185704,1.664689984192028,-0.5855081647985431,0.8181354182303402,-0.6575846454425531,0.48318252796130423,-0.04254198464558251,0.3741316935207818,0.21136013789488842,0.024906992600814883,2.094592133227577,3.6763954212989445,0.12287321214253757
16,0.16285692228997659,-1.674417710374753,-0.5880723901738839,1.2055505562614175,-1.1724271325176594,1.499784756581687,-0.5670822270285917,-2.1257519317785314,1.5865298386777136,0.03540384286957929,3.2229928170764253,-1.5866020737951136,4.730572614842676,3.2541900469421075,-2.1123444388097843
17,0.03223348765081491,-0.8383939108936401,-1.3723630871768722,-0.23023212593444206,0.6396950278422722,0.0895670477656855,-0.29018695020720525,-0.4609931683145445,0.5928265649553562,0.5984618952447284,0.5409770839475763,-0.1191948298795891,-0.09360283913070706,1.2787137557789012,-1.744445940461912
18,0.004054299707989087,-0.22974515979440438,-2.0422289612219524,-0.4591136397871076,1.70953941750012,0.023853402323507567,-0.3939087528641169,0.30718769286456826,-0.1043620573647125,-0.8979910166796705,0.11812952423804282,-0.6613401282759067,0.16007139164033957,-0.600214033809851,0.5216111264127533
19,-0.16142937259589735,-1.2884035441556356,-0.9799992836656775,2.037722678866134,-0.4587300337703589,1.3201229562506755,0.2798980893315285,2.088616724269829,-0.5498627333269299,0.23877003443103323,-0.8851309087186083,3.2507347182655755,0.914905562367788,-2.1944296630326874,1.7649300762474036
20,-0.06856645360726983,-1.1234991324973762,1.1851653388184493,1.3091434770734125,-3.597309989358489,-0.3229899810654612,1.827749058575564,-2.5846971344526843,3.5877032916764326,5.306015013704875,-3.113711060077836,-2.3667400159019794,-1.4127860615607273,1.6306456781935081,6.151742659829976
21,-0.015810770744198857,-1.6642845612527286,-1.104344753646672,1.5196517588695315,-0.016050155763826433,1.6950920803072442,-0.6797622264040512,1.2762169962581125,-0.36474881183142494,-0.16753700527936402,-0.5422415809465997,2.2235272000277835,1.7122052227547568,0.005485710809658516,-0.5502878319782489
22,-0.7040956750609052,0.863702921539163,1.7879146063041267,-2.4606499370015125,0.9648161567281094,4.301721966169849,-0.024920293645740537,-0.2997050213848451,-2.795625222499583,1.6231096051357863,1.1091638229908913,0.09678536123741638,0.7842514886764106,1.0771589555181698,1.4126730637056504
23,-0.06885258796736443,-0.8766002700913075,-1.3056200509025242,0.31079616124910137,0.460519350471462,0.7859456854399525,0.6006321117956908,0.8634734697294854,0.08997605305583604,1.2696816129274968,0.09260774879931664,2.7373388708098423,-2.006506120258615,0.12685732630987287,-1.5532429669916952
24,-0.3792059368447512,1.5480891484705905,0.9448489766745432,-1.9102016080698065,0.33530075750639105,-0.6049395066800692,-1.6258967514763842,5.652427001584086,3.22912439397257,0.880616741451277,1.1501217810309154,-0.9766181259946054,0.4817234938407282,2.551085501780434,-1.988156412267983
25,-0.006950672794803963,0.3294426949008099,-0.5153034408146266,-0.9094413625662966,1.4383100888492277,-2.1790237316428804,-0.565727443268792,-1.7619267731640176,-2.7317309306736033,0.3636988122820302,0.7421229034243867,-1.9721876055947625,-1.1116347970406584,-0.4500797100180867,0.721307323663203
26,-0.5443982174626955,2.105469310012656,0.7642438475122791,-1.900183446882345,0.16510075401843535,-3.079158737891505,-0.18637953825533823,3.847567161998805,3.5157706266988464,-1.073322926678729,3.6993760843932986,1.9216719103003161,-0.6513415022302728,2.1764631451285936,4.533010095528061
27,0.11791875581211654,-0.771577971838234,-1.6572286806068013,0.5553261191336274,0.4357329283857545,0.6897935014419283,0.8412031360043672,0.6091668623094079,0.9719168934002799,0.14162164728239512,-0.14308509390729968,0.25151313132242326,-0.21478366315216801,-2.1705644933617414,-1.9308992877081157
28,-0.07490871668059496,-1.5566952645981462,-0.7046402821822881,1.788998545217509,-0.18931831959053003,1.5505564048248173,0.1977242635454945,1.9718749117720413,-0.22633627298101178,0.23227330735937196,0.9632685696466721,-1.5135889353025598,-0.08226742025832759,-1.0951376338494974,1.7900818332027504
29,0.08747813856865737,-1.0275697596582256,-1.295722198276405,0.8199749648955565,0.30935298555963286,0.349679824026829,-0.11973863972473144,0.747843208719869,0.20571742876824983,-0.1486465530177622,-1.4741815240947964,-1.2185586663462296,0.8157406005530179,-1.9756416087921749,0.5414621733303827
30,-0.170219196704372,1.254708470551098,1.1846757329586712,-0.8481934422426385,-1.0079493647194462,-0.27395142162187186,0.5033199201235125,1.9670723577580005,2.131851176119074,2.3760533264604087,-2.9808336650413363,-1.0889805648051925,-0.9127040281954025,-3.6551784452418605,-3.279318390570185
31,-0.22535066876160112,-0.2521835438932178,-0.9246209805976284,0.01627503418638441,0.2867980229412212,-0.1460596930278679,-0.8484128937654004,-0.6778638893369214,-1.3772526649592933,0.7047612264977577,-1.0429294026549942,1.103348665105335,-1.787525232861754,3.027777146477576,0.16555037702529513
32,0.08766287483556993,-0.006440478511320503,-1.461538122823737,-0.6027185159309618,0.6085191853453559,-0.13122393003083865,0.3172118753112303,-1.2582766673664156,0.13812743149548878,0.6526624971458547,-0.3687441728460383,-0.3007373694785185,-3.4380473383982872,1.9638933811597574,-1.459029502393251
