,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,13.471594555614216,20.481412817160493,27.456979742945453,31.666327281716285,34.97963889382932,38.02134871004949,41.02471029560208,43.644318248429215,45.95814481433919,47.96539882917431,49.96560007170541,51.88494874079345,53.664725932149636,55.39835731099888,56.968688673389245,58.498471017345544,59.89533400936698,61.255020896120136,62.57656189150005,63.82715245379325,65.0586897356526,66.22945992024198,67.35654427300368,68.41947047570555,69.42890517534188,70.41051285479597,71.38734003595071,72.32163098814,73.22792061786478,74.0884089550982,74.91795656054563,75.72467243305837,76.47906456374248,77.21854285098114,77.94172512384326,78.65086710426417,79.33725046909721,80.00338604238144
